gamma_result_temp,gamma_result_depth,ref,TiDE_pred_temp,TiDE_pred_depth,LP
3518.6099878537652,0.18214285714285705,3523.5374,3522.22,0.17743957,581.0856
3517.8033935432104,0.17755102040816317,3526.682,3518.9294,0.17936146,581.178
3526.554113899967,0.1729591836734693,3529.8599,3522.799,0.17561495,581.109
3533.148165933336,0.1729591836734693,3532.0122,3533.0522,0.17085916,580.77386
3549.513942525485,0.1729591836734693,3531.191,3537.7415,0.17171526,580.6413
3562.161842077711,0.17755102040816317,3527.7214,3546.032,0.1743325,579.88
3544.498686852571,0.18214285714285705,3524.0596,3555.6477,0.17861706,578.8167
3522.4448872242465,0.17755102040816317,3523.0732,3545.006,0.18076736,579.12787
3517.8827396904217,0.1729591836734693,3522.2393,3527.0774,0.17568874,580.0397
3519.5867713200305,0.1729591836734693,3522.8855,3522.7258,0.17008805,580.2772
3518.1559181615403,0.1729591836734693,3522.551,3524.4897,0.17040747,580.18823
3525.2028170486574,0.1729591836734693,3521.2837,3519.2554,0.1731525,580.274
3529.0188822997384,0.1729591836734693,3520.5322,3522.098,0.17364705,579.72986
3522.3653733485903,0.1729591836734693,3521.8433,3530.2925,0.17228329,579.1082
3522.5573184918276,0.1729591836734693,3522.254,3529.212,0.17285645,579.25165
3524.340843301021,0.1729591836734693,3518.8574,3528.0227,0.17420793,579.3334
3526.1915283292924,0.17755102040816317,3514.8477,3527.756,0.17376173,579.2692
3529.0597339107376,0.17755102040816317,3502.8472,3525.6892,0.17745924,579.0984
3522.3714596391146,0.17755102040816317,3495.6028,3525.9727,0.17818457,578.6784
3513.84455341568,0.17755102040816317,3489.9153,3522.979,0.17758363,578.6303
3513.280475484041,0.1729591836734693,3484.7524,3518.8525,0.17700034,578.8882
3511.4467260411902,0.1729591836734693,3485.3408,3517.8196,0.17389911,578.8846
3507.472301624843,0.16836734693877542,3484.8047,3513.941,0.17377502,579.0049
3509.0379194331645,0.16836734693877542,3490.0425,3506.718,0.1696263,579.15857
3508.37281451185,0.16836734693877542,3493.664,3505.553,0.16935122,578.8647
3504.6630857993287,0.16836734693877542,3502.7527,3510.4243,0.16856545,578.5299
3505.918606963697,0.16836734693877542,3507.4426,3512.7317,0.16863078,578.6443
3506.3776268950733,0.16836734693877542,3506.0278,3516.0298,0.16819352,578.81036
3507.487616018864,0.16377551020408154,3506.2173,3515.2805,0.16796625,579.12396
3512.3113596611133,0.16377551020408154,3504.9688,3513.0464,0.16343087,579.3501
3510.663210683245,0.16836734693877542,3505.6309,3513.4407,0.16302884,579.22266
3506.110574101498,0.16836734693877542,3511.1592,3512.0962,0.16762602,579.19635
3509.217182691997,0.16836734693877542,3515.291,3509.2156,0.16884363,579.3521
3511.2631008473327,0.16836734693877542,3511.1372,3513.412,0.16774774,579.2038
3506.87318631889,0.16836734693877542,3508.2798,3516.4429,0.16691625,579.1792
3514.070538105734,0.16836734693877542,3497.719,3510.418,0.1679048,579.58014
3524.725879335956,0.15918367346938767,3490.061,3513.9336,0.16818982,579.3115
3529.853836738069,0.15918367346938767,3486.2366,3527.7615,0.15856063,578.6451
3526.4548270072514,0.1729591836734693,3483.599,3535.3218,0.15789968,578.4168
3523.7100354078834,0.1729591836734693,3482.172,3527.293,0.17339295,578.8003
3529.8352283890663,0.16836734693877542,3480.8027,3520.495,0.17546862,578.9521
3524.265346720642,0.16836734693877542,3486.7803,3528.7617,0.16619724,578.4184
3512.1235340857693,0.1729591836734693,3491.1523,3527.6938,0.16298163,578.58826
3506.7776877129154,0.1729591836734693,3502.896,3511.6685,0.17219794,579.37976
3510.4517686244917,0.16377551020408154,3508.2231,3504.2458,0.17483288,579.64166
3512.388318552157,0.16377551020408154,3502.989,3512.8884,0.1625107,579.2816
3506.996494509239,0.16836734693877542,3498.5403,3517.6262,0.16036952,579.2469
3513.1546953116795,0.16836734693877542,3492.1082,3507.891,0.16955453,579.778
3524.1735085888686,0.15918367346938767,3491.494,3508.828,0.17175722,579.4889
3533.8592114619546,0.15918367346938767,3500.4753,3525.3755,0.1597234,578.60754
3534.445280206427,0.16836734693877542,3503.7354,3537.321,0.1576345,578.03143
3520.2211410254495,0.16836734693877542,3508.3552,3532.845,0.16953278,577.9012
3510.9613232599395,0.1729591836734693,3510.2869,3516.9382,0.17027336,577.894
3500.5846204814256,0.1729591836734693,3510.2878,3512.7288,0.16698873,576.9852
3482.895745102731,0.16836734693877542,3513.4446,3501.9482,0.16719902,577.51715
3477.3513555015293,0.16836734693877542,3513.7878,3492.9792,0.16562146,578.27875
3493.4767866053194,0.15918367346938767,3512.841,3487.1233,0.16654146,578.9281
3511.893408013302,0.15918367346938767,3512.1233,3504.6797,0.15845561,578.37885
3536.9507899175733,0.15918367346938767,3511.2222,3524.5427,0.15784389,577.7632
3554.1313987479234,0.15918367346938767,3509.7996,3543.7163,0.1620158,576.804
3536.7116092644137,0.1729591836734693,3510.956,3554.8972,0.16364491,575.96295
3514.3399153320097,0.1729591836734693,3510.6672,3535.1738,0.17300332,576.5287
3508.5487933508193,0.1729591836734693,3509.6191,3515.1719,0.17206067,577.2739
3508.910565610843,0.1729591836734693,3510.5522,3506.327,0.1697383,577.3442
3512.3218419332034,0.16836734693877542,3510.4907,3508.889,0.1678446,576.96436
3510.2065224317867,0.16836734693877542,3512.029,3512.4153,0.16732955,576.50195
3497.652836810302,0.16836734693877542,3514.376,3505.8372,0.16919327,576.2828
3487.9836015204332,0.16836734693877542,3513.6633,3490.0112,0.16895187,576.4962
3488.176685162397,0.15918367346938767,3518.0693,3489.2793,0.16848654,576.9931
3491.709731939699,0.15918367346938767,3525.5667,3491.9795,0.15921998,577.56464
3520.2083835374415,0.15918367346938767,3529.7507,3493.591,0.15866733,577.79895
3549.890468345917,0.15918367346938767,3534.3494,3515.9695,0.16126472,576.90466
3534.1205473725095,0.16836734693877542,3531.722,3540.7456,0.16556472,575.7568
3515.5415555249856,0.16836734693877542,3522.3413,3527.856,0.17209625,576.5897
3519.2468406027547,0.16377551020408154,3520.9446,3511.0508,0.16994607,577.7656
3522.817010105997,0.16377551020408154,3524.9185,3518.877,0.16394031,578.00555
3552.077953747771,0.15918367346938767,3527.2703,3526.268,0.16280949,578.2372
3579.003124385836,0.15918367346938767,3528.3767,3551.4536,0.16169131,577.42725
3560.934028997385,0.1729591836734693,3527.4963,3570.7698,0.164451,576.5705
3556.079723397629,0.1729591836734693,3524.5388,3553.8042,0.17580974,577.60895
3555.118108783966,0.1729591836734693,3534.1804,3553.1296,0.17497557,578.08716
3546.2727391201006,0.1729591836734693,3550.5447,3559.951,0.17156523,578.6334
3569.039628012977,0.16377551020408154,3559.685,3557.9634,0.16977006,579.8771
3590.959778475098,0.16377551020408154,3564.8064,3576.2744,0.16593885,580.2026
3579.209883305949,0.17755102040816317,3558.9172,3588.8335,0.16763896,580.4728
3570.355856527566,0.18214285714285705,3545.5298,3573.3472,0.17950624,582.02106
3570.0754245881662,0.18214285714285705,3544.0437,3568.9722,0.18419045,583.2142
3559.7147975477264,0.18214285714285705,3546.816,3572.5076,0.18269134,584.2041
3582.3736699864326,0.16836734693877542,3546.5388,3569.1746,0.17904836,585.8581
3607.168160203172,0.16836734693877542,3547.395,3591.2644,0.16985393,586.21
3584.702367040439,0.18214285714285705,3540.4585,3605.14,0.17009509,586.5649
3570.3645922142473,0.18214285714285705,3526.1912,3577.3655,0.18348724,588.296
3568.2803111950234,0.18214285714285705,3515.1733,3557.3962,0.18404669,589.3175
3557.9047920286457,0.18673469387755093,3507.0679,3569.8616,0.17723209,589.5949
3544.395946975984,0.18673469387755093,3498.6638,3570.4575,0.17745936,591.0267
3535.6380513530885,0.17755102040816317,3490.815,3535.3535,0.18099445,592.7825
3532.220435656077,0.1729591836734693,3480.387,3526.478,0.17573315,593.06226
3511.17850477503,0.1729591836734693,3448.2825,3514.7856,0.16442436,592.8474
3471.1088933042815,0.19591836734693868,3419.0686,3509.1807,0.15273768,592.9444
3429.106443938114,0.20510204081632644,3388.7356,3430.9482,0.17457259,594.761
3378.2310492723,0.16836734693877542,3097.6167,3176.942,0.18936402,594.8674
3344.7798195733935,0.14540816326530603,2742.893,3189.935,0.14168239,584.1565
2286.3298814482005,0.04591836734693873,2342.6646,3163.9224,0.14508015,574.6999
815.818580546307,0.003061224489795911,1927.5535,1855.3066,0.012308657,619.3749
400.0,0.003061224489795911,1856.6685,1085.597,-0.10553923,669.69275
1063.1623971698561,-0.25255102040816324,1948.6326,983.6084,-0.16648367,700.73865
2049.4793895890953,-0.49515306122448977,2120.8225,1505.8138,-0.36006153,695.9732
2595.332724243096,-0.4369897959183674,2399.5925,2623.794,-0.595371,668.865
2985.810154048406,-0.30076530612244906,2613.5273,2983.8555,-0.37061954,665.4352
3256.669417373763,-0.2471938775510205,2805.657,2688.7996,-0.040447295,657.66205
3392.7142770646724,-0.1668367346938777,2952.0466,3133.2373,-0.07188621,625.22833
3454.5449386619266,-0.0795918367346938,3070.6829,3495.0598,-0.12510431,613.8803
3500.878814095278,-0.005357142857142699,3147.737,3525.0542,-0.066287816,628.87994
3548.62267484635,0.03750000000000005,3221.3088,3389.1565,0.06386685,628.0629
3586.8926014389895,0.07500000000000007,3269.5435,3367.467,0.088175714,618.88086
3610.73239103222,0.11250000000000016,3306.0776,3466.4949,0.08161366,607.8399
3611.299323155978,0.13928571428571443,3355.641,3560.8245,0.11471659,601.4008
3604.7622238844574,0.16607142857142862,3379.9321,3608.8337,0.14845574,606.0889
3607.5508576173825,0.18750000000000006,3426.3416,3615.757,0.16820174,606.6062
3625.6994627182535,0.1928571428571429,3445.975,3551.368,0.18804681,606.98096
3642.0840155760197,0.1982142857142858,3468.4905,3489.432,0.19602156,603.20245
3636.854537371776,0.20357142857142863,3479.5925,3517.5173,0.20321316,595.55743
3626.5638799983253,0.20357142857142863,3492.7998,3605.1099,0.21206939,589.69696
3604.8238952011648,0.20357142857142863,3500.1602,3656.6194,0.21298593,588.72217
3581.4290369858336,0.2089285714285715,3508.9744,3626.5188,0.21587145,591.58295
3574.851873040904,0.20969387755102048,3517.4895,3552.1387,0.21715057,593.74445
3579.3517507041743,0.20969387755102048,3524.1448,3514.1296,0.20907742,592.3892
3593.0868695725767,0.20433673469387764,3522.5964,3526.6038,0.20679659,589.13794
3620.432528694825,0.2058673469387756,3519.8206,3580.6145,0.21113044,585.8936
3632.736692349662,0.21198979591836742,3513.6199,3634.3115,0.2191441,585.23456
3620.7657300341,0.21734693877551026,3511.2883,3643.3606,0.22306144,583.8935
3615.2268306788255,0.2295918367346939,3517.9658,3611.0332,0.22435755,585.0508
3611.1277171277798,0.2295918367346939,3523.2493,3582.6653,0.22500008,583.70435
3611.912698332163,0.2295918367346939,3522.2227,3588.9524,0.22203374,582.5121
3630.7311403878084,0.22040816326530616,3517.7996,3624.8262,0.2229523,579.4907
3633.0177722861335,0.22040816326530616,3509.6409,3668.8591,0.22042274,578.39294
3618.307610830416,0.23112244897959186,3503.6714,3662.315,0.22112149,579.22156
3611.529388590914,0.22500000000000003,3506.9119,3617.5876,0.22983938,579.39264
3601.497064849277,0.22576530612244905,3511.412,3592.6306,0.22073847,578.13995
3597.6715887401624,0.23188775510204085,3519.1711,3591.8767,0.21733111,577.6726
3615.72402175162,0.22576530612244902,3523.8564,3619.59,0.22280264,576.51373
3621.981980305594,0.22576530612244902,3524.8425,3653.1921,0.22472906,575.8879
3608.9971232471016,0.23188775510204085,3525.2598,3646.0125,0.22616631,576.24866
3601.7366909176662,0.22576530612244905,3528.5542,3614.4612,0.22947723,576.0517
3593.0153654462947,0.2196428571428572,3534.5706,3598.41,0.22446847,575.95325
3590.967427044578,0.22576530612244902,3541.3281,3604.9717,0.21492893,576.30457
3610.543020565003,0.22576530612244902,3543.863,3621.3936,0.21930194,575.9387
3617.92037968511,0.22576530612244902,3539.542,3643.5645,0.22833228,574.97534
3604.202176247468,0.23188775510204085,3534.6091,3638.2798,0.23100358,574.5134
3595.4472681001293,0.22576530612244905,3529.664,3603.9104,0.2296449,574.2201
3585.4313989544507,0.22576530612244905,3529.4204,3584.507,0.21724004,573.63464
3580.318626380424,0.23188775510204085,3531.929,3565.2085,0.22017449,571.79047
3590.63528235111,0.22040816326530616,3531.6792,3575.5789,0.23909795,568.14307
3586.608660598703,0.21428571428571436,3528.9326,3601.6162,0.23231578,565.2422
3551.795388780972,0.2196428571428572,3527.2588,3586.694,0.21946996,563.17377
3529.3344773885083,0.2135204081632654,3527.04,3554.804,0.22202647,563.846
3518.2323471342206,0.2081632653061225,3527.057,3529.0356,0.21762002,564.63806
3501.8206698000986,0.2020408163265307,3527.3164,3522.7844,0.2075507,564.7871
3497.5165748668687,0.19591836734693885,3526.516,3510.382,0.19639337,565.43616
3495.3763659789192,0.19591836734693885,3522.677,3496.338,0.19373316,565.70105
3476.2384042380745,0.19591836734693885,3520.3484,3488.165,0.19747263,565.4309
3455.1097150861565,0.20204081632653065,3522.879,3473.2402,0.19698906,565.79315
3444.9446705368473,0.20204081632653065,3523.657,3455.8918,0.20172918,566.48224
3444.8829311435265,0.19591836734693885,3527.2952,3448.8796,0.20210469,566.87286
3463.2319766796572,0.19591836734693885,3530.5781,3450.428,0.19573879,566.95605
3483.3077620076265,0.19591836734693885,3528.0154,3464.7195,0.19636202,566.2016
3478.1070825377947,0.19438775510204087,3523.7917,3479.3872,0.20043612,565.1651
3468.0549856952275,0.19438775510204087,3520.168,3475.0242,0.2000736,565.1624
3463.8189393958437,0.19438775510204087,3517.0435,3466.4875,0.1975739,565.48425
3456.3760235588516,0.19438775510204087,3520.6133,3464.7307,0.19672889,565.59296
3464.00146564478,0.19438775510204087,3524.9817,3458.9778,0.19704813,566.03015
3479.1328422264005,0.19438775510204087,3523.537,3459.2563,0.19754392,565.8149
3470.7849746500056,0.19438775510204087,3523.4746,3469.8894,0.19791639,564.83856
3450.6031215640287,0.19438775510204087,3529.4204,3468.028,0.19761318,564.8438
3441.562698146168,0.19438775510204087,3537.3562,3454.1372,0.19716918,565.8364
3445.312704151478,0.19438775510204087,3547.6768,3449.5928,0.19622278,566.5941
3471.6517948007604,0.18903061224489803,3552.9946,3456.2595,0.19525605,566.931
3493.7022305147184,0.1829081632653062,3545.2412,3476.003,0.19086307,566.23395
3485.943271149982,0.18826530612244904,3535.1335,3491.5012,0.18597507,565.38153
3483.3199000769227,0.19438775510204087,3527.57,3483.1833,0.19162881,565.75055
3492.8197338003392,0.18903061224489803,3524.5127,3480.0898,0.1987769,565.8152
3494.098840837727,0.18903061224489803,3526.6611,3496.5088,0.19202894,565.1536
3496.44544716078,0.19438775510204087,3529.1138,3506.1152,0.18743318,565.2423
3501.0386374043733,0.19438775510204087,3532.5771,3501.7725,0.19359547,565.7494
3496.9603291847757,0.19438775510204087,3531.9116,3495.7212,0.19750935,565.8376
3496.9625710216005,0.19438775510204087,3529.4744,3494.062,0.19495839,565.82404
3503.1913804853903,0.19591836734693885,3527.4468,3500.682,0.19199067,565.7084
3512.7086150264468,0.19591836734693885,3525.5347,3510.8267,0.19533801,565.6001
3536.2265771475804,0.190561224489796,3526.217,3521.4246,0.19692606,565.51965
3536.4153692693358,0.190561224489796,3529.97,3539.109,0.19116259,564.76324
3507.8451986204245,0.19591836734693885,3531.548,3535.827,0.19025427,564.90283
3497.46432535402,0.19591836734693885,3534.1565,3505.9785,0.19622755,566.38257
3505.1172964512766,0.19591836734693885,3536.492,3494.96,0.1963728,566.88574
3517.6785462049115,0.19591836734693885,3538.0488,3510.3533,0.19381678,566.3807
3541.93502986379,0.190561224489796,3540.7178,3528.0461,0.19370818,565.9964
3551.5062267240824,0.190561224489796,3537.0603,3544.3928,0.19200534,565.2979
3528.7354732009153,0.19591836734693885,3531.8086,3547.8225,0.19319588,564.9589
3512.2724099784355,0.19591836734693885,3527.0344,3528.3215,0.19700658,565.9815
3502.2248907334224,0.19591836734693885,3523.359,3514.107,0.19576973,566.8466
3498.3482921256664,0.19591836734693885,3524.7073,3509.1653,0.19324511,567.4733
3521.5888409728705,0.19209183673469396,3524.718,3507.7852,0.19234496,568.0631
3521.1801042476336,0.19209183673469396,3523.734,3522.1191,0.19166076,567.3763
3482.571294824311,0.19821428571428576,3521.9082,3518.9263,0.19333076,567.44434
3455.4267832108308,0.19821428571428576,3517.6255,3483.9004,0.1980685,569.3605
3451.6922094780916,0.18673469387755112,3516.3127,3458.9565,0.19721508,570.86914
3468.0882572485634,0.18673469387755112,3517.84,3464.3953,0.18347067,571.1993
3501.6586942886515,0.18137755102040826,3518.7185,3484.2935,0.18192756,570.9798
3517.5684954202934,0.17525510204081643,3523.4028,3507.8997,0.18232429,570.06445
3506.7187577663913,0.18596938775510213,3526.7588,3515.1692,0.18036765,569.51825
3502.5533842877558,0.19209183673469396,3528.2595,3505.5134,0.18757856,569.9056
3503.1697729984176,0.19209183673469396,3529.005,3503.9236,0.19359928,570.00433
3500.4061480759187,0.19209183673469396,3527.459,3511.3516,0.19284648,569.9649
3506.6666296978665,0.189030612244898,3525.6282,3512.4792,0.1894877,570.44696
3509.5790289015576,0.189030612244898,3526.3599,3507.956,0.1880629,570.71454
3498.1059854092796,0.189030612244898,3528.818,3501.5007,0.19125313,570.4858
3499.416902026563,0.21581632653061228,3536.0605,3494.9844,0.19089437,570.5777
3506.031470677558,0.21581632653061228,3543.3499,3500.3215,0.21256351,570.1706
3503.4911717631926,0.21581632653061228,3544.0808,3513.2344,0.21518028,569.267
3508.292301569099,0.21581632653061228,3541.8623,3511.8071,0.21305722,570.0366
3508.4365286473294,0.22117346938775514,3531.2446,3510.4116,0.21089995,569.9174
3496.238053897563,0.21887755102040823,3522.8423,3501.3772,0.22105801,569.8259
3499.321955158085,0.21352040816326537,3519.5994,3494.354,0.21994507,570.01843
3503.7872803617456,0.21352040816326537,3517.9702,3504.3557,0.21196836,569.52637
3498.583370454906,0.21734693877551026,3522.4082,3516.7478,0.21061659,569.2764
3503.1560257246474,0.21734693877551026,3523.0815,3508.8218,0.21866941,569.6403
3502.9761930489776,0.21734693877551026,3519.0364,3502.9932,0.2198968,569.1176
3498.532394063328,0.21734693877551026,3515.4707,3499.5422,0.2175976,568.8517
3503.4003255999655,0.21734693877551026,3512.015,3499.668,0.21652842,568.6742
3506.2984371488083,0.21734693877551026,3510.5027,3505.924,0.21798748,568.13776
3502.1695532576537,0.21734693877551026,3514.944,3510.74,0.21885842,568.12494
3520.6563744792184,0.21734693877551026,3519.8286,3507.7676,0.21840245,568.5818
3525.6072605901763,0.21734693877551026,3525.8535,3518.4678,0.21814698,567.0358
3502.7734758195875,0.21734693877551026,3532.1702,3521.9338,0.21889228,566.461
3499.917325723499,0.21734693877551026,3537.844,3505.248,0.21867687,567.6129
3500.1948531830303,0.21734693877551026,3541.482,3503.9438,0.21776366,567.03723
3493.9756994510994,0.21734693877551026,3540.0518,3508.447,0.21728885,567.221
3499.554979886386,0.21734693877551026,3538.111,3502.7844,0.21737176,567.67
3501.593513871825,0.21734693877551026,3536.2358,3501.1592,0.21732527,567.1505
3497.8734883245083,0.21734693877551026,3536.9543,3500.3555,0.21770722,566.9714
3497.702946292393,0.21734693877551026,3533.9001,3498.3242,0.217884,566.9145
3491.758410833951,0.21734693877551026,3531.0706,3498.135,0.21790022,566.76965
3473.858942332795,0.21734693877551026,3528.2087,3492.0479,0.21795821,567.065
3454.217614118937,0.21734693877551026,3521.2043,3472.648,0.21739376,567.6212
3457.2993931693672,0.21122448979591846,3519.939,3445.7778,0.2164098,567.6259
3461.2427373693945,0.21122448979591846,3514.081,3444.6323,0.20977193,566.00354
3435.2422051907224,0.2234693877551021,3496.3496,3451.2805,0.20843816,565.13574
3395.665479819897,0.24795918367346945,3448.403,3427.183,0.22038108,565.6901
3345.898110075982,0.2418367346938776,3433.5054,3366.9167,0.2422409,574.3137
3329.597363625071,0.2112244897959184,3441.61,3326.3928,0.22449315,574.2869
3366.9561451202653,0.17448979591836744,3470.5845,3338.4229,0.17450637,573.247
3470.1874933101635,0.1377551020408164,3522.7349,3406.9783,0.1382212,571.9906
3591.0649759418093,0.15612244897959188,3563.1921,3527.1313,0.13992351,569.51514
3640.5606033083786,0.18061224489795924,3555.857,3608.76,0.18246281,567.0906
3619.1262715891576,0.20510204081632658,3561.1326,3621.2026,0.21614861,566.27563
3579.2641439001777,0.2418367346938776,3572.6453,3589.4119,0.22714263,567.74115
3573.064113892101,0.2540816326530612,3566.6494,3559.817,0.24036485,567.91864
3561.0524496687476,0.2540816326530613,3568.7158,3560.8333,0.24599177,566.7489
3551.9867949327336,0.2540816326530613,3566.6333,3558.141,0.24514437,567.40027
3538.456442498272,0.2540816326530613,3564.8237,3544.1511,0.24365777,567.719
3505.759218532206,0.2540816326530613,3557.0457,3522.9077,0.2462014,567.696
3496.140726464415,0.2540816326530613,3569.555,3498.792,0.24777728,568.2687
3507.788582983204,0.2357142857142858,3561.9165,3504.7173,0.24452311,567.5438
3511.7369873737352,0.22959183673469394,3557.593,3527.592,0.22496188,566.65326
3514.8579670072572,0.23571428571428577,3548.192,3530.6025,0.22312933,567.6144
3527.839377540979,0.2295918367346939,3540.1787,3510.8362,0.23090863,567.96204
3521.2511185247026,0.22346938775510208,3533.6418,3511.4666,0.22770804,565.9785
3501.2891705064567,0.21734693877551026,3498.8767,3525.3625,0.22082597,565.57275
3496.7587265368575,0.21734693877551026,3504.2644,3521.4585,0.21110982,566.8811
3500.208695980125,0.21734693877551026,3477.0063,3511.708,0.21555126,568.24054
3504.487342235983,0.21734693877551026,3475.2642,3507.3386,0.21923506,568.92957
3508.6841268134585,0.21734693877551026,3502.0984,3503.7703,0.21683335,569.1506
3494.4870193391207,0.21734693877551026,3499.154,3502.3245,0.21464145,568.92664
3477.1485164201567,0.21734693877551026,3526.884,3491.659,0.21645916,569.318
3485.0867610132354,0.21734693877551026,3532.1235,3483.7502,0.21680725,570.06085
3492.460616309163,0.21734693877551026,3504.4832,3495.2249,0.21609473,569.9345
3492.266273207243,0.21734693877551026,3500.431,3499.872,0.21651715,569.99615
3495.755935360546,0.21734693877551026,3497.5103,3487.8247,0.21674073,570.34393
3489.601001974426,0.21734693877551026,3493.8894,3483.505,0.21621883,569.9086
3481.6049319427484,0.21734693877551026,3495.7976,3486.5686,0.21540725,569.5295
3487.1365038666117,0.21122448979591846,3499.7373,3490.4675,0.21446383,569.6811
3497.549238210586,0.21122448979591846,3475.0337,3497.2322,0.20875591,569.7363
3505.285158585231,0.21734693877551026,3475.043,3502.0688,0.20961666,569.6244
3510.2233957024964,0.21734693877551026,3500.0635,3502.518,0.21683925,569.3753
3501.175228225465,0.21734693877551026,3500.3523,3502.9197,0.21790892,568.87885
3484.128802591841,0.21734693877551026,3500.7244,3500.892,0.21590614,568.83484
3483.6081791281276,0.21122448979591846,3505.24,3494.6719,0.21421218,569.5335
3493.9620397529425,0.21122448979591846,3479.0864,3494.6787,0.21006739,569.93646
3496.964780544965,0.21122448979591846,3474.2,3500.7842,0.21079952,569.82385
3489.851818279326,0.21122448979591846,3493.929,3499.4333,0.21058643,569.86273
3489.8448388482584,0.21352040816326537,3488.3237,3487.7446,0.21081918,570.22015
3494.364746876833,0.21352040816326537,3487.6333,3492.3074,0.21236193,569.9698
3494.0608704872157,0.21352040816326537,3492.1313,3506.5713,0.21277738,569.6613
3497.268325043711,0.20739795918367349,3469.131,3509.2107,0.21347386,570.08673
3498.116268686541,0.20739795918367349,3470.0132,3504.7622,0.20806485,570.51215
3492.820126254825,0.2043367346938776,3496.0076,3497.2537,0.20676863,570.68353
3498.8158685246435,0.2043367346938776,3494.8152,3488.513,0.20413768,570.7439
3505.543824506047,0.2043367346938776,3496.6526,3495.5286,0.2053259,570.0183
3499.614152175526,0.2043367346938776,3498.618,3509.8145,0.2049939,569.28424
3489.363497592649,0.21045918367346944,3471.5317,3506.855,0.20584726,569.5919
3489.9339904277545,0.21045918367346944,3470.855,3493.0657,0.21126646,570.347
3489.600249322287,0.21045918367346944,3495.5369,3489.7178,0.21009874,570.3549
3474.1400725100875,0.21045918367346944,3492.7842,3492.1033,0.20774233,570.1997
3465.707417130842,0.2073979591836735,3492.8374,3483.023,0.2069993,570.96204
3478.4784494642017,0.2012755102040817,3494.082,3475.1106,0.2056408,571.70624
3489.422115959236,0.19591836734693885,3466.5747,3487.232,0.20032054,571.37006
3500.242586196201,0.19591836734693885,3466.1946,3499.6074,0.19505936,571.06805
3511.774925221493,0.2020408163265307,3465.3066,3506.7932,0.1958307,570.8369
3498.777549942498,0.20816326530612253,3464.4563,3513.6296,0.20357281,570.3741
3482.081454074625,0.2073979591836735,3469.1555,3503.352,0.20937198,570.91266
3485.2905850445513,0.2073979591836735,3471.7117,3488.1292,0.20625895,571.7854
3491.0569667759632,0.2073979591836735,3474.129,3490.1406,0.20430636,571.71344
3495.887322252365,0.2073979591836735,3472.101,3495.9714,0.20571107,571.4371
3501.500105233271,0.20816326530612253,3459.5786,3497.3708,0.20795482,571.1956
3492.1718685089772,0.20816326530612253,3451.7793,3499.4065,0.20857644,570.73236
3486.632636473419,0.2135204081632654,3447.0454,3492.2708,0.20794451,570.85187
3489.34937542911,0.2135204081632654,3447.4238,3488.9856,0.21271855,570.89545
3487.035827737266,0.20586734693877556,3456.71,3492.7468,0.21352375,570.64813
3491.624932415345,0.1997448979591837,3458.6433,3491.1743,0.20578521,570.7033
3497.4579193155178,0.19438775510204087,3458.3213,3492.2874,0.19860047,570.4265
3484.5933722539385,0.19438775510204087,3456.0234,3494.291,0.19540334,569.90875
3460.748030992796,0.2051020408163266,3455.0054,3483.2542,0.197119,570.12616
3447.9038431373638,0.2051020408163266,3457.0977,3462.8848,0.20600903,571.02454
3460.5664832819793,0.19438775510204087,3460.2126,3449.871,0.20506191,571.5465
3480.318117726646,0.19438775510204087,3459.0168,3461.5732,0.19337052,570.7341
3487.9963161574087,0.19438775510204087,3455.7883,3481.9978,0.19307828,569.4799
3477.3096029265894,0.19438775510204087,3456.1987,3486.0542,0.19860262,568.9033
3458.8919380899188,0.19438775510204087,3459.392,3474.3535,0.20046449,569.0973
3464.572847693731,0.19438775510204087,3465.4326,3463.227,0.1948098,569.638
3475.2500323012173,0.19438775510204087,3474.786,3473.9216,0.191917,569.2935
3483.55088932345,0.19438775510204087,3477.2495,3487.5022,0.19359988,568.94354
3492.6584500096383,0.19438775510204087,3476.92,3491.3362,0.19522685,568.85834
3483.6526902886008,0.19438775510204087,3478.118,3492.35,0.19546711,568.4924
3473.42136476079,0.19438775510204087,3476.3196,3483.4111,0.19510788,568.6174
3477.052295834319,0.19438775510204087,3477.6248,3477.258,0.19389313,568.7924
3478.8328323600263,0.19438775510204087,3481.144,3485.1416,0.19273716,568.45306
3481.790000630219,0.19438775510204087,3481.8145,3489.4734,0.19287032,568.42084
3487.274378362463,0.19438775510204087,3480.7114,3487.5981,0.19372708,568.46564
3477.54931905623,0.19438775510204087,3480.931,3487.19,0.19426149,568.1447
3463.42196848425,0.19438775510204087,3478.4495,3480.6628,0.19415432,568.29346
3465.5357530071824,0.19438775510204087,3476.6873,3473.0024,0.19293004,568.81995
3469.1954864398376,0.19438775510204087,3478.9167,3477.0657,0.1921699,568.84644
3472.717848132253,0.19438775510204087,3477.6694,3480.3992,0.19284374,568.8791
3479.555960985187,0.19438775510204087,3476.0022,3479.3657,0.19381404,568.9766
3479.912885137006,0.19438775510204087,3476.1208,3480.7336,0.19432038,568.6956
3481.070924546014,0.19438775510204087,3472.9028,3482.515,0.19456935,568.469
3479.8903145903746,0.19438775510204087,3472.1843,3488.2188,0.1945371,568.2664
3474.37840003824,0.19438775510204087,3472.4104,3489.3452,0.19468641,568.4159
3479.400567135328,0.19438775510204087,3471.3184,3482.0374,0.19511235,568.92206
